,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ELK1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
MOV10,-0.009351103,-0.009995812,-0.018571222,6.603101,-0.02333179,4.3058305,-0.008011282,4.5476117,-0.009887099,-0.011274969,4.775167,-0.008724152,-0.005271541,1.9304765,-0.0035069936,5.125654
SERPING1,-0.008478349,-0.007634076,-0.017070245,6.110456,-0.021116925,4.018306,-0.0056750695,4.1090274,-0.01007975,-0.011008822,4.388935,-0.007702272,-0.0053864354,1.7673037,-0.0032937017,4.7228484
GM24761,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM23497,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
XAF1,-0.008643196,-0.008992663,-0.017850986,6.3008046,-0.02158454,4.1542706,-0.0070609264,4.2799864,-0.009781932,-0.01105294,4.5481324,-0.008075881,-0.005497085,1.8251686,-0.0034068758,4.865343
SEC61A1,-0.0068395142,0.04482045,-0.0069545084,4.4681034,-0.02353148,3.1357543,0.6806899,2.5650358,-0.016128568,-0.004541381,2.7972436,0.110758826,-0.008214425,2.3322718,-0.0011597589,3.0238273
ASH1L,-0.009085466,-0.009165107,-0.01799732,6.472414,-0.022869488,4.2218523,-0.0066458187,4.4172206,-0.010373894,-0.011081588,4.6686277,-0.008224163,-0.0055497,1.9054177,-0.0034148975,5.0045156
SNORD17,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CIC,-0.009721724,-0.010255898,-0.018868094,6.7615266,-0.024386354,4.376783,-0.008857686,4.6849265,-0.009861705,-0.0113804145,4.888982,-0.0092861615,-0.005013666,1.9442809,-0.0034841378,5.252268
GM43558,-0.0033074217,-0.00321428,-0.010734553,4.941182,-0.0238328,3.6393478,-0.0029123037,3.5772927,-0.0054514585,-0.0043631117,3.1644065,-0.004721406,0.027118985,1.7697296,-0.0016154167,3.0045354
SATB1,-0.010108653,-0.0099802045,-0.01860395,6.828089,-0.025009878,4.413756,-0.008312484,4.710335,-0.009873919,-0.011315763,4.9067307,-0.009294037,-0.0047922377,2.0121593,-0.0036091325,5.2913065
MLXIPL,-0.010053822,-0.010223202,-0.01913915,6.8670697,-0.02479659,4.470068,-0.008917854,4.7286253,-0.009609867,-0.011384396,4.9532022,-0.009317849,-0.005004453,2.0221047,-0.0036657976,5.3650255
SMAD7,-0.0041435803,1.9934214,0.6245984,0.7262121,-0.005571353,0.48942932,1.8976853,-0.003189947,-0.016365966,-0.010491681,0.54370457,0.36521104,-0.004227576,0.13352108,-0.002893418,0.6002506
HDAC5,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NUSAP1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM25500,-0.0053253584,0.0796528,-0.007193996,4.4804125,-0.023338797,2.9918733,0.69839185,2.722788,-0.017405935,-0.0040244604,2.8628502,0.030771546,-0.009078191,2.1285527,-0.0002230931,3.0100775
EHMT2,-0.010108653,-0.0099802045,-0.01860395,6.828089,-0.025009878,4.413756,-0.008312484,4.710335,-0.009873919,-0.011315763,4.9067307,-0.009294037,-0.0047922377,2.0121593,-0.0036091325,5.2913065
SIDT2,-0.009356388,-0.00972559,-0.018272843,6.655327,-0.023597198,4.3460484,-0.0075073945,4.5530896,-0.009918718,-0.011094384,4.7680697,-0.008759189,-0.0052694343,1.9753844,-0.0037165564,5.1246705
BEX1,-0.010003081,-0.009910622,-0.018668383,6.7957473,-0.024596011,4.4169593,-0.008383259,4.670585,-0.0097065605,-0.011377752,4.8860607,-0.009178927,-0.0048730276,2.0069327,-0.0036597066,5.277125
RPS4L,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
KDM3A,-0.009185264,-0.009900265,-0.018521333,6.559218,-0.022989558,4.288249,-0.008247935,4.5116644,-0.009662802,-0.011272154,4.740764,-0.0087281475,-0.0051870905,1.8933417,-0.0034874592,5.0785418
TOP2A,-0.009669469,-0.009836563,-0.018557858,6.621622,-0.023523245,4.314179,-0.007903338,4.550913,-0.009995074,-0.011411092,4.7919884,-0.008765815,-0.005216269,1.9367802,-0.0034472125,5.149989
GM3470,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
PARVA,-0.009306082,-0.009952653,-0.018541712,6.611765,-0.023341043,4.318411,-0.008006942,4.5483956,-0.009879712,-0.011285264,4.7688904,-0.008689229,-0.005228941,1.9257455,-0.0035211232,5.1097436
EZH2,-0.009274143,-0.007742852,-0.017286316,6.3180947,-0.022897903,4.121064,-0.005339021,4.293721,-0.010041681,-0.010772137,4.54448,-0.008230976,-0.0053189043,1.9203935,-0.0034302582,4.946749
SNORD49A,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
USF1,-0.009461498,-0.009937068,-0.01887184,6.6500835,-0.023505623,4.3506145,-0.0088571645,4.576812,-0.009524711,-0.011376633,4.818191,-0.008990174,-0.0052306103,1.9226642,-0.0034920983,5.192768
NFATC2IP,-0.009075713,-0.009721352,-0.018275935,6.540072,-0.022786694,4.2910824,-0.0075440533,4.468393,-0.009860421,-0.011122131,4.70539,-0.0085185785,-0.0054543214,1.9240512,-0.0036274868,5.0436015
TLE1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
EGR1,-0.009277274,-0.009942768,-0.018571941,6.637394,-0.023424441,4.328299,-0.0081050815,4.5654807,-0.009744214,-0.011207718,4.785893,-0.008821526,-0.005223871,1.9361515,-0.0035373238,5.1320076
NME2,-0.009232817,-0.0097964145,-0.018434124,6.5596023,-0.023054097,4.288075,-0.007921955,4.505143,-0.00975205,-0.011226072,4.7359242,-0.008695667,-0.005269754,1.9145707,-0.0035434114,5.084109
TET2,-0.008926114,-0.009771121,-0.018385744,6.4862213,-0.022462565,4.2607894,-0.007787733,4.4447083,-0.009706874,-0.011143963,4.684281,-0.008445926,-0.0054016337,1.8888568,-0.0034965563,5.0109315
SGK1,-0.008479004,-0.008918706,-0.01775836,6.16804,-0.020845264,4.0531373,-0.0069575207,4.1966796,-0.009616577,-0.011100478,4.490877,-0.0077762106,-0.00535551,1.7698745,-0.0031714356,4.7882085
SETD7,-0.009590773,-0.01013734,-0.018774632,6.747879,-0.024217648,4.3874693,-0.008257027,4.6559644,-0.010087725,-0.011277931,4.866698,-0.009055507,-0.0053100674,1.9709343,-0.003549966,5.227092
ZFP296,-0.009721684,-0.009732583,-0.018420832,6.68279,-0.024049086,4.344442,-0.0075193197,4.5915747,-0.010079293,-0.011175649,4.8131905,-0.008847359,-0.005243702,1.9826525,-0.0035334693,5.178457
GM13237,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
FOXH1,-0.009980935,-0.010199365,-0.018907329,6.783776,-0.024326166,4.4068995,-0.008396141,4.6757536,-0.009943692,-0.01149709,4.9044046,-0.009122738,-0.005009584,1.9836124,-0.0035762202,5.2851853
MYCN,-0.0051569524,1.3746554,0.013503492,1.8193625,-0.007177813,1.2683498,1.2514054,0.5412546,-0.014713923,-0.0106918495,1.2437477,0.061309136,-0.00485114,0.2789426,-0.003065644,1.382468
SRRT,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
TBL1X,-0.0016560666,1.1599265,-0.00993727,4.299849,-0.019233655,3.3894055,0.5683918,2.302885,-0.008529696,-0.0043448834,2.6085954,0.27783117,-0.008571385,1.5514255,-0.00037722595,3.0392003
2810025M15RIK,-0.010241334,-0.010398852,-0.019119453,6.889983,-0.02495625,4.471149,-0.008845235,4.754962,-0.009771869,-0.011495995,4.9734907,-0.009346805,-0.0047866753,2.0195491,-0.0036523356,5.3749723
D230025D16RIK,-0.008645259,-0.009346259,-0.018038956,6.3984156,-0.02199117,4.2073445,-0.0071347035,4.3597236,-0.009774818,-0.010984835,4.6120996,-0.008167647,-0.005558101,1.8723477,-0.0035090137,4.9317245
RPL5,-0.009379637,0.3461658,-0.009265802,5.010626,-0.025193308,3.66218,0.5767207,2.9002662,-0.01328557,-0.007726878,3.3413553,-0.0045072986,-0.007825543,2.0814025,-0.0044943606,3.8588476
LIMCH1,-0.009340992,-0.010080921,-0.01863481,6.5943527,-0.023317944,4.2940464,-0.008285437,4.5534596,-0.009806193,-0.01131817,4.7776055,-0.008708658,-0.0051525338,1.9161634,-0.0034093459,5.1229553
TNS4,-0.008537207,-0.009164059,-0.018087255,6.286494,-0.021319434,4.14679,-0.0071337237,4.2822437,-0.009542235,-0.010959482,4.5604095,-0.0080836695,-0.005637531,1.8243375,-0.0033509305,4.8769336
CNN2,-0.009186808,-0.00963556,-0.018268492,6.492982,-0.022726918,4.2444887,-0.0076019955,4.450825,-0.0097845085,-0.011228575,4.6906614,-0.008508224,-0.005151934,1.887627,-0.003444134,5.0195575
KEAP1,-0.010053822,-0.010223202,-0.01913915,6.8670697,-0.02479659,4.470068,-0.008917854,4.7286253,-0.009609867,-0.011384396,4.9532022,-0.009317849,-0.005004453,2.0221047,-0.0036657976,5.3650255
MAPK11,-0.01624606,-0.014623089,-0.02141384,5.795045,-0.029465236,4.218946,-0.013629194,4.8738008,-0.01653968,-0.012843496,4.765421,-0.008499105,0.25000033,0.7732405,-0.0010846055,5.119341
MAPK3,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GASK1B,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
TMEM144,-0.008995782,-0.009802817,-0.018458493,6.5472727,-0.022850875,4.2860217,-0.008166173,4.495915,-0.00961363,-0.011131634,4.727104,-0.008673057,-0.0053457273,1.8971205,-0.003502907,5.0636644
RLIM,-0.010359931,-0.009517302,-0.01821221,6.807693,-0.025310151,4.399575,-0.007549337,4.6792827,-0.009749518,-0.010956569,4.878033,-0.009201971,-0.004658407,2.0553823,-0.0035967326,5.2756443
RMND5B,-0.010108653,-0.0099802045,-0.01860395,6.828089,-0.025009878,4.413756,-0.008312484,4.710335,-0.009873919,-0.011315763,4.9067307,-0.009294037,-0.0047922377,2.0121593,-0.0036091325,5.2913065
AKT1,-0.009437994,-0.010460855,-0.018998453,6.6317444,-0.023264945,4.30293,-0.0087498315,4.592024,-0.009758516,-0.011587424,4.8265195,-0.008986309,-0.0051679383,1.8947242,-0.0035476836,5.189918
COX7A1,-0.014433185,-0.010953971,-0.015439541,5.6708474,-0.018780993,3.4820423,-0.00387951,3.9412596,-0.0054559982,-0.004628001,4.836803,-0.013807616,-0.0022804132,1.8425186,-0.0036587424,5.3890305
FNDC3B,-0.009131597,-0.009702746,-0.018341344,6.5487857,-0.02298809,4.2875123,-0.0075156414,4.484968,-0.009990026,-0.011163091,4.7197833,-0.008536455,-0.0055052135,1.9257474,-0.0035692363,5.0626373
SHISA5,-0.009811105,-0.009992781,-0.018666627,6.7926044,-0.024479564,4.4164643,-0.008164864,4.6703835,-0.009851062,-0.011333234,4.8759375,-0.009075494,-0.004985893,2.0065374,-0.0036790706,5.253775
RENBP,-0.0099224495,-0.010187199,-0.018980533,6.79952,-0.024328245,4.4227023,-0.008473481,4.681356,-0.009912794,-0.011500127,4.9125867,-0.009166203,-0.0051304386,1.991418,-0.0036255985,5.30071
MEIS1,-0.008642328,-0.008978375,-0.017802183,6.330939,-0.021828003,4.160397,-0.0066509508,4.300796,-0.010056993,-0.0110866735,4.5641623,-0.007980219,-0.0055512995,1.852889,-0.0034545134,4.884852
PIAS2,-0.014660264,-0.011074551,-0.015963793,5.809478,-0.01960917,3.5676508,-0.0051183254,4.0554347,-0.005248049,-0.004929327,4.941343,-0.014190271,-0.0022200083,1.8595799,-0.0036323748,5.531315
LNCENC1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
B2M,-0.008780493,-0.009059547,-0.017875342,6.3065305,-0.02169735,4.128186,-0.0069310754,4.295076,-0.009919743,-0.011238146,4.5671372,-0.007999543,-0.0052078157,1.8105661,-0.003273651,4.869675
PDIA5,-0.010156991,-0.010330269,-0.019151395,6.8861065,-0.02490353,4.475276,-0.008879963,4.747161,-0.009711576,-0.011449468,4.9691057,-0.009345798,-0.0049143992,2.0239265,-0.0036682847,5.3769755
FOXQ1,-0.0061857766,-0.014100411,-0.015753936,5.9820027,-0.021672478,3.6628401,-0.0070589185,4.177387,-0.013618415,-0.007097277,4.1246758,-0.0014959058,-0.0056662774,2.2854764,0.093236,4.0955877
S100A6,-0.0092087705,-0.009791069,-0.018361466,6.567811,-0.023058044,4.2971125,-0.00771959,4.502129,-0.009810502,-0.011162312,4.7311034,-0.008646207,-0.0053018616,1.9248136,-0.0035855093,5.0725884
FOXO3,-0.009666603,0.32071447,-0.008887362,5.0559154,-0.025697758,3.621351,0.5577708,2.884248,-0.013269894,-0.007176096,3.3351536,-0.0049932892,-0.007574774,2.1402273,-0.00441569,3.8821158
GM10925,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
PBXIP1,-0.008832146,-0.009636871,-0.018222498,6.45298,-0.022269506,4.2485094,-0.007564603,4.40924,-0.009723859,-0.011022548,4.6545153,-0.0083812,-0.005523178,1.8881822,-0.003560697,4.9834714
FNDC3A,-0.010058864,-0.010228532,-0.019147065,6.8667455,-0.024799723,4.4698977,-0.00892611,4.7287054,-0.009613207,-0.011384115,4.9538584,-0.009316391,-0.0049996916,2.0216432,-0.0036664587,5.36497
FBLIM1,-0.009484625,-0.010054416,-0.01869011,6.728311,-0.02400638,4.3765116,-0.008068722,4.6348433,-0.00992542,-0.011220798,4.844876,-0.008935385,-0.0052051554,1.9756576,-0.0035642784,5.2014604
GM10046,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CITED1,-0.0099217165,-0.010218291,-0.019081332,6.814008,-0.024449231,4.4384375,-0.00889704,4.694983,-0.00966169,-0.011447532,4.9226055,-0.009231495,-0.005022309,1.9914862,-0.003616762,5.3197536
GM13147,-0.009851073,0.47553155,-0.013329489,4.402559,-0.020427858,3.3429008,0.9982845,2.5200627,-0.013893064,-0.010210261,3.3674881,-0.0036418333,-0.012333589,2.286788,-0.002854171,4.1535068
RELA,-0.010963322,-0.008512026,-0.025193822,5.98225,-0.017863331,3.9959173,-0.0026121687,4.1901155,-0.0106795,-0.01520214,5.0148816,-0.0080657145,-0.011483714,2.3233674,-0.001211007,5.813909
ZFP36L1,-0.008210047,-0.008390088,-0.01728336,6.0361304,-0.020332927,3.958122,-0.0064642057,4.0855613,-0.009611645,-0.010780749,4.380096,-0.007550512,-0.005344329,1.7080979,-0.0030184526,4.6592345
MIR466B-4,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ZBTB10,-0.009711282,-0.010214424,-0.01893251,6.8038883,-0.024447577,4.4190235,-0.0084777195,4.697883,-0.010020125,-0.0113511635,4.907309,-0.009197961,-0.005217165,1.9828509,-0.0035962227,5.282409
PXDN,-0.009190373,-0.009801712,-0.01836997,6.5381694,-0.02288638,4.2726684,-0.0076849144,4.487796,-0.009662038,-0.011119511,4.7206593,-0.008589498,-0.0051882276,1.9154526,-0.0034922555,5.0547104
NFIC,-0.009904862,-0.009826051,-0.018489113,6.761658,-0.024573112,4.375561,-0.007860105,4.659294,-0.009979088,-0.01125474,4.860134,-0.008966059,-0.0048894845,1.9990262,-0.0034914513,5.229813
SURF4,-0.0103311045,-0.0100367805,-0.018816538,6.9127274,-0.025339121,4.479972,-0.008367663,4.754265,-0.009789869,-0.0113191055,4.9637637,-0.0093781855,-0.0048077125,2.0589678,-0.0037115514,5.369946
DPPA4,-0.009918644,-0.010286648,-0.018930133,6.8159666,-0.024680495,4.4213414,-0.008500199,4.712493,-0.010086712,-0.011378746,4.922112,-0.009174717,-0.0050794203,1.9901091,-0.0034848612,5.288377
CNOT8,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ASXL1,-0.009819256,-0.0100821,-0.018757498,6.808445,-0.024576873,4.424003,-0.008167214,4.6887016,-0.010028334,-0.011329558,4.8944745,-0.009065404,-0.0051016873,2.0075803,-0.0036230865,5.2697873
HSF2BP,-0.009316662,-0.009736881,-0.018334951,6.589811,-0.023224222,4.3066306,-0.0077092997,4.513644,-0.00986437,-0.011212213,4.7421646,-0.008630277,-0.0052577625,1.9369861,-0.0035628981,5.0880575
GM25185,-0.009364293,0.34598818,-0.009238374,5.0105033,-0.025181405,3.6638665,0.57892257,2.8985562,-0.013273385,-0.0077210166,3.338731,-0.004528656,-0.007826722,2.0811036,-0.0044899452,3.860406
CRAMP1L,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
MCM2,-0.009706834,-0.010016178,-0.018600302,6.6584487,-0.024039293,4.3261256,-0.00797462,4.600034,-0.010164977,-0.011185562,4.82264,-0.008858749,-0.0052662175,1.9498852,-0.0033085463,5.1651144
ZBTB7A,-0.009079869,-0.009165404,-0.017994046,6.4717307,-0.02287624,4.22219,-0.006640941,4.4162374,-0.010379005,-0.0110806795,4.669486,-0.008227558,-0.005551641,1.9059224,-0.003411655,5.004032
HIVEP2,-0.009367627,-0.0099877305,-0.018640367,6.6217413,-0.023479262,4.310279,-0.0082672,4.570495,-0.009744744,-0.011287129,4.7932534,-0.008845924,-0.0051856767,1.9352918,-0.0034666674,5.152305
PRDM1,-0.008802862,-0.009257085,-0.018077875,6.4230175,-0.02222295,4.22749,-0.007088911,4.3744106,-0.009908004,-0.011055181,4.6233644,-0.008229124,-0.0055154148,1.8776554,-0.003497009,4.949495
E2F2,-0.014095218,-0.012731613,-0.019895766,5.143021,-0.02487289,3.8291616,-0.011448666,4.283403,-0.015940798,-0.0124241235,4.274816,-0.006927285,0.15415445,0.5820982,-0.0009057471,4.541122
TAF1,-0.009360015,0.34807602,-0.009243642,5.011396,-0.025184857,3.6628778,0.57892436,2.9001088,-0.013274582,-0.007724697,3.3395302,-0.0045140446,-0.007838989,2.0829663,-0.004488705,3.859158
TCEA1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
JUN,-0.009185536,-0.009856235,-0.018367747,6.576665,-0.023073887,4.2997327,-0.007800428,4.509312,-0.009812512,-0.011168103,4.736954,-0.008645497,-0.005305427,1.9269799,-0.003601284,5.078616
PTPN3,-0.009669469,-0.009836563,-0.018557858,6.621622,-0.023523245,4.314179,-0.007903338,4.550913,-0.009995074,-0.011411092,4.7919884,-0.008765815,-0.005216269,1.9367802,-0.0034472125,5.149989
SFI1,-0.009034586,-0.009578931,-0.018279,6.472265,-0.022573229,4.2379565,-0.0074742767,4.4332037,-0.009675851,-0.011017957,4.6783156,-0.008486182,-0.0053436724,1.8958639,-0.0034276545,5.0087404
HDLBP,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
HTT,-0.010324201,-0.0017007435,-0.013344916,4.938517,-0.021047384,3.2411504,0.058816217,3.0493152,-0.012552768,-0.010903599,3.4626474,-0.0051716915,-0.008483328,1.6662745,-0.006220317,4.3121676
VKORC1,-0.009663496,-0.0013154766,-0.012449496,4.8516884,-0.021616688,3.2889998,0.1420581,2.9396713,-0.012992127,-0.011081309,3.544841,-0.005861736,-0.008492536,1.6828458,-0.0060330806,4.273013
GM22072,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM22091,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
TIMP3,-0.008797777,-0.009762636,-0.018304527,6.40361,-0.022055866,4.1970897,-0.007657324,4.3973684,-0.0095585715,-0.01103974,4.6462345,-0.008297866,-0.0053623277,1.8673565,-0.0033954966,4.96829
KLF8,-0.009021766,-0.009709615,-0.018395942,6.5316405,-0.02275149,4.29215,-0.0076073217,4.4686813,-0.009915307,-0.011209318,4.703866,-0.008456894,-0.005530484,1.9164634,-0.0035814696,5.043438
LAMP1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CALD1,-0.0093099065,-0.009865474,-0.01847595,6.532285,-0.022960894,4.2640986,-0.007916895,4.495942,-0.009715774,-0.011261551,4.732423,-0.008660219,-0.0051784352,1.9036651,-0.0034382893,5.0736237
UPP1,-0.0089373775,-0.009227652,-0.018026557,6.422536,-0.022377308,4.2078524,-0.0069558886,4.381316,-0.00994308,-0.011082487,4.6332893,-0.008256383,-0.0054119444,1.884417,-0.0034425322,4.9628916
RAI14,-0.009832307,-0.009535142,-0.018331083,6.7124314,-0.024441173,4.3643785,-0.0074891183,4.611906,-0.009914509,-0.011117468,4.8163705,-0.008995982,-0.005075922,2.009655,-0.0036494492,5.2059364
SNORD11,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
KLF9,-0.010241334,-0.010398852,-0.019119453,6.889983,-0.02495625,4.471149,-0.008845235,4.754962,-0.009771869,-0.011495995,4.9734907,-0.009346805,-0.0047866753,2.0195491,-0.0036523356,5.3749723
ZFP462,-0.010241334,-0.010398852,-0.019119453,6.889983,-0.02495625,4.471149,-0.008845235,4.754962,-0.009771869,-0.011495995,4.9734907,-0.009346805,-0.0047866753,2.0195491,-0.0036523356,5.3749723
RBM14,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NUPR1,-0.009364646,-0.009796036,-0.01854561,6.626107,-0.023479555,4.3300366,-0.0078839,4.55316,-0.009898158,-0.011261356,4.7772107,-0.008796666,-0.0053294287,1.943007,-0.00354781,5.1323876
GM10698,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NFIA,-0.009094873,-0.009377013,-0.018205255,6.476168,-0.022606501,4.2435384,-0.0074113365,4.421856,-0.009883141,-0.0112092085,4.673018,-0.008316604,-0.0054186005,1.8962812,-0.0033624852,5.000851
HOPX,-0.008861951,-0.0089243185,-0.017911335,6.3918176,-0.02221758,4.2104373,-0.0068882015,4.340046,-0.010090706,-0.01119781,4.594101,-0.008186725,-0.0055203256,1.8646736,-0.0035142535,4.9297304
MCM3,-0.009980935,-0.010199365,-0.018907329,6.783776,-0.024326166,4.4068995,-0.008396141,4.6757536,-0.009943692,-0.01149709,4.9044046,-0.009122738,-0.005009584,1.9836124,-0.0035762202,5.2851853
WDR1,-0.009083074,-0.0091661485,-0.017993808,6.472546,-0.022873227,4.2216673,-0.0066452967,4.417605,-0.010371477,-0.011078112,4.6687517,-0.008222882,-0.0055481754,1.9056561,-0.0034114346,5.0042257
BAZ1A,-0.008783363,-0.009450942,-0.018040631,6.367738,-0.021938153,4.173513,-0.007273621,4.3550363,-0.009759724,-0.011082914,4.6096067,-0.008160273,-0.0052992413,1.8559233,-0.0034399203,4.9302926
KPNA2,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM24616,-0.010024551,0.30930832,-0.010136434,5.0984697,-0.024614189,3.614864,0.49606442,3.0096598,-0.012835754,-0.0075500463,3.2571073,-0.0038218168,-0.007831244,2.0662766,-0.0046795253,3.8981748
GNPDA1,-0.0097020585,-0.009671059,-0.018493623,6.679188,-0.023978446,4.3573165,-0.0075482344,4.5843916,-0.009988601,-0.011263198,4.807663,-0.008828059,-0.005250511,1.9924024,-0.0036193319,5.19019
CHD7,-0.01008955,-0.009845061,-0.01849813,6.7731423,-0.024826655,4.3832483,-0.007841663,4.6694613,-0.010030735,-0.01117229,4.876982,-0.009088546,-0.0049492014,2.0113523,-0.0034647621,5.248752
CITED2,-0.009555753,-0.010163137,-0.018937157,6.7304115,-0.023941308,4.386393,-0.008488444,4.6442947,-0.009905932,-0.011391973,4.865794,-0.00904021,-0.005240747,1.9540507,-0.0035308464,5.2309723
KRT8,-0.008923444,-0.009790801,-0.01847623,6.4867,-0.02248168,4.2572007,-0.008094477,4.4541206,-0.009592613,-0.011164107,4.693828,-0.008548161,-0.005360581,1.873457,-0.0034277914,5.0203767
