,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
HDLBP,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HTT,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
VKORC1,6.2412195,-0.0065428764,-0.019738177,2.5888677,1.8981472,-0.012407746,-0.016252426,-0.0006026634,3.5454328,-0.026139485,0.5356108,0.17018858,-0.00042997964,2.343915,0.39287397,4.034258
GM22072,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM22091,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
TIMP3,0.69418335,-0.0038876918,-0.0065762256,0.124939725,0.030678505,-0.0023218808,0.9072751,-0.0020321992,0.035089627,-0.013351429,0.21624625,-0.0043375734,1.8907018,0.07207032,0.08099286,0.54112446
KLF8,0.95251083,-0.0046934253,-0.005887685,0.18578047,0.15108222,-0.002983185,0.8341168,-0.0021395853,0.30749202,-0.014732695,0.33072242,-0.0058458806,1.9288661,0.1941569,-0.0006128436,0.8213876
LAMP1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
CALD1,1.0228949,-0.0050069955,-0.005963514,0.22896627,0.13630323,-0.0031323747,0.81024253,-0.0016511101,0.36067307,-0.0141881155,0.33485526,-0.0056354543,1.9341314,0.19465347,-0.0004741212,0.85113823
UPP1,0.8721973,-0.0044346172,-0.0056533385,0.17372088,0.1452825,-0.0028026935,0.8403702,-0.0018608919,0.2737495,-0.013958489,0.3357478,-0.0054497467,1.9164886,0.17079839,-0.0007891554,0.79086936
RAI14,1.6722342,-0.003795867,-0.00833319,0.34385753,0.18953614,-0.005227232,0.35084185,0.09527013,0.95462114,-0.015218245,0.4514572,-0.008345503,1.4688873,0.52654064,-0.0013967943,1.1330774
SNORD11,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
KLF9,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
ZFP462,1.708105,-0.0056933635,-0.008200082,0.55580413,0.335215,-0.004468865,0.45629865,-0.0013691139,0.8117954,-0.017367277,0.21262845,-0.0059923944,1.767653,0.5580585,-0.00037201346,1.1659747
RBM14,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NUPR1,1.4144464,-0.004713729,-0.0068303463,0.5334783,0.54007274,-0.0043927715,0.4764828,0.11266403,0.60575116,-0.011185863,0.04221994,-0.0027875106,1.6820064,0.5070957,-0.00076516316,0.79030806
GM10698,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NFIA,0.9764837,-0.0045648236,-0.005935357,0.21913877,0.14737788,-0.00315458,0.81541467,-0.0018730699,0.3299234,-0.014462799,0.33908784,-0.00549915,1.9312093,0.1736469,-0.0005722305,0.8378003
HOPX,0.7728367,-0.0042118574,-0.005198858,0.13800706,0.13249023,-0.0025864106,0.8819411,-0.0019691666,0.20119064,-0.01362295,0.3220732,-0.0054663257,1.9270225,0.12928645,-0.00073611573,0.7567585
MCM3,1.3769674,-0.0040901806,-0.0064799027,0.33290833,0.31557572,-0.0031732796,0.5219983,-0.0018862924,0.5397657,-0.016041344,0.13414097,-0.007226489,1.9154024,0.5551412,-0.0015595515,0.9700938
WDR1,1.1233395,-0.0043397937,-0.0065121627,0.2622157,0.22788526,-0.0033047264,0.71297383,-0.0024727564,0.37983102,-0.0154062705,0.29240635,-0.0053812936,1.8832257,0.30434135,-0.000759653,0.92978454
BAZ1A,0.6638057,-0.004307,-0.0052065207,0.06271148,0.08681089,-0.0023871674,0.93582344,-0.0021990223,0.14920548,-0.01353157,0.32169864,-0.005791656,1.9532673,0.11171678,-0.00081791263,0.6638709
KPNA2,5.908045,-0.008699727,-0.027723758,2.1457407,2.101942,-0.007235971,-0.014953279,-0.0057115424,2.775754,-0.021110391,0.24416953,0.49898586,-0.00027619494,2.876424,0.25539482,3.338265
GM24616,5.6386395,-0.012115608,-0.021470359,2.4411669,1.3842382,-0.004620463,-0.019454015,-0.0011198651,2.9400659,-0.021000728,0.4623806,0.0066079902,-0.0013492221,2.0875409,-0.0012096053,3.183306
GNPDA1,1.369813,-0.0045797303,-0.0063153133,0.36526215,0.33366323,-0.0027399417,0.706354,-0.0009969329,0.4678677,-0.015334568,0.2670455,-0.005952191,1.7003329,0.27686077,0.062551126,1.016721
CHD7,1.70591,-0.005298092,-0.007813253,0.54557794,0.34023637,-0.004422884,0.46637335,-0.0013679995,0.75204474,-0.016542591,0.2859024,-0.0052065426,1.785903,0.49447897,-0.00047014182,1.2243792
CITED2,1.2670596,-0.0051734243,-0.0067786775,0.34245294,0.21195164,-0.003566792,0.69733846,-0.0016679545,0.52783716,-0.015892224,0.28079027,-0.00606795,1.8759227,0.3438703,-0.0004010573,0.96280205
KRT8,0.7369044,-0.00450692,-0.005438788,0.10474475,0.08313252,-0.0024651536,0.9511316,-0.0018642923,0.20694773,-0.013843499,0.32651123,-0.006153701,1.945132,0.12169033,-0.00036483168,0.6923336
PCOLCE,0.9259237,-0.0043868525,-0.0056108385,0.17997384,0.19076942,-0.0022710469,0.8973464,-0.001720618,0.24951534,-0.014244421,0.30794877,-0.0061844676,1.8411422,0.13473842,0.021321163,0.80244714
PROS1,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
FABP3,1.2378908,-0.0054020137,-0.007184159,0.33007687,0.2692782,-0.0035399657,0.701782,-0.0009160225,0.31193697,-0.013928219,0.19533147,-0.005820571,1.7728503,0.23028125,0.0477034,0.757036
KNTC1,1.3386472,-0.004838807,-0.0067124157,0.36771142,0.22323526,-0.0038203262,0.6553428,-0.0017362962,0.5329965,-0.01586297,0.31872573,-0.0054411977,1.8763778,0.34237337,-0.00044143392,1.0428584
USP28,1.0524845,-0.0048935297,-0.006209569,0.23284838,0.16598661,-0.0032353315,0.7907089,-0.0019028848,0.38061237,-0.014934605,0.32995334,-0.0058294917,1.920435,0.23510611,-0.00060146954,0.86399907
SPNS2,0.7030753,-0.00406331,-0.0055500274,0.1558423,0.037197717,-0.0017800205,1.0028816,-0.0025607336,0.11574057,-0.013749264,0.30419272,-0.006596764,1.983844,0.027485833,-0.00045974247,0.72391075
ADAM19,1.6076698,-0.0055263075,-0.0076734344,0.5041208,0.29915306,-0.0042745336,0.5294759,-0.0013805276,0.739137,-0.016855188,0.2481978,-0.0057854573,1.7946405,0.47936317,-0.0003554017,1.1229982
SNAI1,0.92628086,-0.004708334,-0.005843075,0.18913752,0.1383586,-0.00288366,0.8584907,-0.0018637098,0.3141561,-0.014481457,0.31983703,-0.0059697446,1.9265964,0.18361937,-0.0005492968,0.79290116
SIX5,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PMM1,1.3382254,-0.0047555235,-0.006917199,0.3924334,0.2514593,-0.003713577,0.62989485,-0.0016321951,0.5441159,-0.015639426,0.3016386,-0.005561301,1.8560212,0.36433357,-0.0004532854,1.0573899
MAN1A2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
STMN1,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
TCF4,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SIX1,0.6654178,-0.0042026066,-0.0050789164,0.0708936,0.0775577,-0.0023800828,0.9754653,-0.0020074788,0.14357056,-0.013563102,0.31686074,-0.0058828867,1.9575937,0.0896841,-0.00041921757,0.6683568
GM28030,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GGA2,1.3394529,-0.004847998,-0.0067214575,0.36706215,0.22343774,-0.0038222766,0.65616536,-0.0017267813,0.5325754,-0.015854927,0.31937537,-0.0054307175,1.876518,0.3418671,-0.00043503477,1.0429678
SREBF1,1.6442401,-0.0047494895,-0.0068618827,0.4727824,0.39612752,-0.0043113455,0.41975543,-0.00090117124,0.67353445,-0.01497714,0.30220607,-0.0037304433,1.6840966,0.4605308,-0.00088282017,1.1374215
PODXL,0.9711765,-0.004835412,-0.0059453426,0.19436054,0.1468785,-0.0030012757,0.8281152,-0.0020464947,0.32962406,-0.01461807,0.31971127,-0.0057651508,1.9209001,0.21569723,-0.0006164254,0.8090567
SNORA26,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
CCNB1,5.6983085,-0.0003459902,-0.018140107,1.9740055,1.8679845,-0.008115843,-0.015142574,-0.0022119328,3.4068933,-0.027913904,-0.0018943327,-0.0021450832,-0.0011823778,2.7498562,0.42554334,3.2709634
LEFTY1,0.45588917,-0.0037161175,-0.004586254,0.005199246,0.06947525,-0.0014052325,1.0108379,-0.0022114108,0.0053634048,-0.012444422,0.31612894,-0.0057995445,1.9066648,0.034261294,-0.0005366722,0.57287216
MSI2,1.2671508,-0.008096914,-0.007929049,0.299443,0.040692195,-0.0039871717,0.44891134,-0.0054107914,0.9427381,-0.016597765,0.3689581,-0.006117989,1.6077797,0.32108593,-0.00353814,0.9637353
FOXN3,1.8601619,-0.0056728143,-0.008436309,0.6134959,0.378891,-0.0047851712,0.39577553,-0.001305849,0.8858754,-0.017597139,0.23707047,-0.0055530984,1.7443368,0.596735,-0.00042488208,1.2565662
TRPS1,1.600462,-0.003671677,-0.0113452645,0.82708824,0.18362431,-0.0023864766,0.21860199,-0.0023499231,1.0193193,-0.015458094,0.09593558,-0.007290153,1.4397631,0.62335014,0.19134855,1.1843674
HIRIP3,1.710838,-0.0056857783,-0.008290231,0.56066513,0.34143767,-0.004465056,0.45324403,-0.0013702774,0.8255975,-0.01745682,0.2007601,-0.0060346453,1.752506,0.5704373,-0.0003217452,1.1536065
MEF2D,1.3463832,-0.0055526057,-0.006669328,0.35277626,0.2390172,-0.004015883,0.6214831,-0.0014955596,0.56276786,-0.015689695,0.3327312,-0.005657463,1.8777442,0.3299567,-0.00087382045,0.9894989
TRP53,6.0803013,-0.009485162,-0.02327316,2.1604867,1.6364213,-0.012094367,-0.020582711,-0.007845136,3.8480794,-0.026962867,0.5268225,0.12956616,-0.0035086938,2.4320073,-0.0020039286,3.7639658
GM10780,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM23136,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
APLP1,1.4161315,-0.0052400976,-0.007294719,0.4138113,0.25138584,-0.00389978,0.6171558,-0.0017327977,0.61320096,-0.016395066,0.2738649,-0.0058389846,1.8567393,0.4084294,-0.00045297286,1.0482452
SNORD43,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PDCD6IP,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM25926,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
MIR669B,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM29397,6.4734616,-0.0031604746,-0.019976445,1.976847,1.8254424,-0.010586298,-0.015155401,-0.005684367,3.1438417,-0.02313594,0.7883827,0.55764395,-0.0045507695,2.8578043,0.62757826,4.2656517
PLTP,1.8601619,-0.0056728143,-0.008436309,0.6134959,0.378891,-0.0047851712,0.39577553,-0.001305849,0.8858754,-0.017597139,0.23707047,-0.0055530984,1.7443368,0.596735,-0.00042488208,1.2565662
LIPG,1.1862953,-0.0050761653,-0.0066651297,0.29003203,0.20588823,-0.0034975223,0.7212323,-0.0020414835,0.45434785,-0.015525754,0.3244816,-0.0057445555,1.9045074,0.29647166,-0.00072705664,0.9305229
ABTB1,1.5937945,-0.005142741,-0.007632364,0.4782694,0.3277377,-0.0042534815,0.512287,-0.0017946468,0.67507416,-0.016469877,0.29164737,-0.005104205,1.8120887,0.4649373,-0.00069470203,1.1575233
BEX4,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
RTN1,1.1549743,-0.0051023704,-0.0066170054,0.26366743,0.19590248,-0.003482088,0.74724746,-0.001850448,0.44912928,-0.015470332,0.32926464,-0.005863555,1.9119008,0.28021076,-0.0007230477,0.8959289
GJA1,1.2530453,-0.0048254495,-0.0065777325,0.33093697,0.23606811,-0.0035980733,0.679741,-0.0018320696,0.47587892,-0.015308115,0.32515982,-0.005379981,1.8789477,0.31695646,-0.00063038437,0.99680376
KLF4,0.24855219,0.053239483,-0.0063415114,-0.0046533886,-0.000602658,0.011628218,0.34668618,-0.0025008465,0.12819715,-0.0015028175,0.08456053,0.8321226,0.37864554,0.13960575,0.31648576,0.6363245
RUNX1,0.82292056,-0.004700206,-0.005506222,0.13955376,0.11157994,-0.002704034,0.88744485,-0.0019170416,0.24460985,-0.013974752,0.32999748,-0.0060108737,1.9407663,0.14172506,-0.00066069246,0.73012304
GHR,0.72267425,-0.0027222836,-0.0061740843,-0.00095309305,-0.00060888747,-0.0034909928,0.767573,0.03954023,0.42714268,-0.012400699,0.51517075,-0.009531037,1.6086009,0.17415151,-0.0016275091,0.6522619
TGFBR3,0.9160621,-0.0048524817,-0.0058951834,0.17288092,0.1192615,-0.0028572348,0.86594164,-0.0016790165,0.32429194,-0.014537575,0.30164573,-0.006239366,1.910969,0.20031917,-0.00032499863,0.762329
F3,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
MINDY3,5.908045,-0.008699727,-0.027723758,2.1457407,2.101942,-0.007235971,-0.014953279,-0.0057115424,2.775754,-0.021110391,0.24416953,0.49898586,-0.00027619494,2.876424,0.25539482,3.338265
GM26447,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
TDGF1,1.2161717,-0.005036985,-0.006579226,0.30337057,0.1953463,-0.0035230438,0.7155733,-0.0018481713,0.4868705,-0.015763078,0.2946041,-0.0058924966,1.892688,0.32264435,-0.0005280994,0.9389541
BRD7,1.3013792,-0.004790576,-0.007650287,0.35404506,0.35071236,-0.003655995,0.6105974,-0.0016599734,0.2706401,-0.014140076,0.1644204,-0.0050758,1.7336545,0.28128934,0.014894813,0.8106736
JUND,1.4727318,-0.005568194,-0.007220759,0.42256021,0.26492292,-0.004120458,0.58665836,-0.0015754787,0.6360302,-0.016110795,0.31772277,-0.0055304053,1.8523831,0.39282262,-0.0006648474,1.0676345
SRGN,0.5643126,-0.0040142024,-0.005073824,0.034140624,0.06823082,-0.002085953,0.988727,-0.002196289,0.0937202,-0.013132074,0.33290628,-0.0057052188,1.9568663,0.0675509,-0.00076916936,0.6289343
NR1H2,0.10047051,-0.0025583233,-0.0050254385,-0.0009343345,-0.001357032,-0.00048469446,1.0065795,-0.002155404,-0.0019459688,-0.0107852155,0.19836639,-0.0037707167,1.8445172,-0.0008597247,0.06955917,0.33910382
LRRC8D,2.0376217,-0.0056124274,-0.00879044,0.6911916,0.44095358,-0.0051055327,0.28785095,-0.0012265736,0.96041965,-0.017426878,0.25534922,-0.00479123,1.6793869,0.6494292,-0.000538938,1.3684798
RUVBL1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
FHOD1,0.82771754,-0.0048586396,-0.0056128083,0.12468179,0.13406636,-0.0028934584,0.8578042,-0.0019731724,0.24429736,-0.013670391,0.36180082,-0.005604012,1.9301596,0.13632701,-0.0008159059,0.7363302
CLCN5,0.49528986,-0.0021831198,-0.0051572397,0.0072516203,-3.4031124e-05,-0.0011757151,1.0506082,-0.0017709051,0.00694786,-0.013543379,0.102259696,-0.00539457,1.8992734,0.04706137,0.16058055,0.38125718
MIR6394,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ELL3,0.8490547,-0.004619281,-0.0053175604,0.15291573,0.118995324,-0.0027630778,0.8742782,-0.0015501248,0.25706938,-0.013690798,0.33808488,-0.00594617,1.9212124,0.16339497,-0.00042490533,0.7686005
TRIM13,1.5640485,-0.0054611084,-0.0073793624,0.47881678,0.2825289,-0.0042040036,0.5566856,-0.0014039148,0.6961229,-0.016452966,0.27379033,-0.0055518155,1.8088408,0.43666327,-0.0004031577,1.1136146
RRM2,1.3297441,-0.004795437,-0.00678758,0.37380952,0.23318177,-0.003744559,0.6504221,-0.001709826,0.53341407,-0.01575902,0.31461582,-0.005502325,1.8702445,0.35158268,-0.00042582542,1.0476872
MIR5121,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
LRRK1,0.74467194,-0.004506661,-0.0054254145,0.09409739,0.11875263,-0.0027535092,0.8926256,-0.0019764062,0.19426468,-0.013415988,0.35758862,-0.0054958444,1.9409378,0.097157285,-0.00080691307,0.69799495
MKX,-0.0007385535,-0.0015682754,-0.0041252,-0.0025429355,-0.0020171453,0.00797715,1.0064528,-0.002126955,-0.0022077416,-0.0094198715,0.15681992,-0.0017284135,1.6902218,-0.0012169781,0.16210338,0.41710478
CTSD,0.6615472,-0.004136668,-0.00504079,0.062264085,0.0782855,-0.0023557662,0.9906639,-0.0020612637,0.14058766,-0.013779849,0.3398231,-0.006094795,1.9745176,0.08105056,-0.00047867006,0.6844654
ATM,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PIPOX,1.3177096,-0.005282922,-0.0069944356,0.37030774,0.22204301,-0.0037237739,0.6648145,-0.0015833507,0.5674546,-0.015941916,0.27561927,-0.005971451,1.8635001,0.3635664,-0.0004070025,0.9835219
DAB2,0.6424742,-0.004209117,-0.005096368,0.05637416,0.085597,-0.002330451,0.9662988,-0.0021949892,0.124209575,-0.0135123655,0.3218499,-0.0058455276,1.9590075,0.08737752,-0.00057894684,0.6573635
ILF2,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
ST3GAL6,0.51164424,-0.0038475965,-0.0048732576,-0.00052831584,0.07105883,-0.0020125606,1.0362322,-0.001948858,0.00262174,-0.013243609,0.33644775,-0.006246886,1.9859755,0.0025008023,-0.00039884806,0.54823154
HIST1H3H,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
MARCKS,1.0352643,-0.0047748513,-0.006183187,0.24343127,0.15852052,-0.0031165313,0.79605865,-0.0018945896,0.376875,-0.014920084,0.31886867,-0.0058792955,1.9180813,0.23846215,-0.0005583096,0.86918634
GNG2,0.9584005,-0.004735573,-0.0058463747,0.20190191,0.14742374,-0.0030295989,0.8268584,-0.0017969076,0.32490444,-0.014363074,0.346413,-0.005692682,1.9283724,0.1878292,-0.0006977707,0.82638794
ASNS,1.0868907,-0.00731612,-0.0029408862,0.029797904,0.4353608,-0.0064527276,0.3632703,-0.0027349882,0.55559444,-0.01220497,0.14811213,-0.0023094146,1.7183638,0.27836686,-0.0005305961,0.8060947
GM28439,6.4203944,-0.0058030766,-0.02283294,2.3984551,1.9717733,-0.012185894,-0.01898087,-0.002175347,3.5084732,-0.027148962,0.31349885,0.12817481,-0.0009052263,2.6406558,0.26054227,3.8901763
KAT6B,6.4566236,-0.005971916,-0.021932757,2.513368,2.0864365,-0.012720582,-0.019777967,-0.003237688,3.5046403,-0.0273406,0.32071847,0.015789488,-0.0013223835,2.6990342,0.13122615,3.8200853
GM22635,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM26420,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ESRRA,1.2608069,-0.0037935125,-0.005278915,0.6577454,0.34736404,-0.0016690344,0.8730879,0.076022804,0.4169876,-0.015140526,-0.00019353657,-0.0051425127,1.5107608,0.26570323,-0.0014555737,0.98437005
COMMD3,0.86961174,-0.004548012,-0.005627937,0.14111432,0.12009147,-0.0027705575,0.8805907,-0.0019942217,0.2640974,-0.014398633,0.32144994,-0.005996417,1.9373355,0.1892611,-0.00049940613,0.76754224
LAD1,1.4347697,-0.0052285306,-0.0071149627,0.39460397,0.28234288,-0.0040730895,0.5892587,-0.0016029648,0.58996916,-0.015623374,0.34016705,-0.0050412593,1.8429575,0.37547794,-0.000820929,1.0631775
ERCC3,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
CRY1,6.0803013,-0.009485162,-0.02327316,2.1604867,1.6364213,-0.012094367,-0.020582711,-0.007845136,3.8480794,-0.026962867,0.5268225,0.12956616,-0.0035086938,2.4320073,-0.0020039286,3.7639658
EPS8L2,1.1933124,-0.0050370526,-0.006522349,0.25364286,0.20969756,-0.0035993778,0.74789727,-0.001372762,0.45119122,-0.015901275,0.28158617,-0.006363741,1.9141049,0.26791897,-0.00032493487,0.8713514
PHC1,1.2063065,-0.005716125,-0.0077345306,0.30911556,0.23567839,-0.0027603598,0.74804103,-0.0023112276,0.4183635,-0.014723793,0.26038402,-0.00516705,1.875278,0.40124118,-0.00046157872,0.8716047
POLR3B,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GATA4,0.938882,-0.00429295,-0.0070624556,0.21809942,0.21772103,-0.0041954033,0.87329054,-0.0013098782,0.4614095,-0.014659522,0.3411971,-0.00568599,1.9317384,0.1506416,-0.001427189,0.79471016
MORF4L2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PRDX4,6.414594,-0.005598823,-0.023099154,2.4018126,1.9587798,-0.012275517,-0.019263618,-0.0020823055,3.5213804,-0.027428184,0.28831282,0.111393735,-0.0011662985,2.6669986,0.28109133,3.9088628
EVA1A,6.2941527,-0.0022269203,-0.02036946,1.8421904,1.5256916,-0.0144192,-0.017580349,-0.0038153157,3.4324603,-0.027490288,0.87330014,0.6992586,0.34934175,2.4571579,0.016914412,3.5863445
MYO6,0.56275,-0.0041230577,-0.004896458,-8.487537e-05,0.030080821,-0.0020121976,1.0394223,-0.0020175886,0.09459863,-0.01342563,0.3036609,-0.0063372087,1.9401188,0.09007359,-0.00010918468,0.57718956
CBX6,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SERPINB6A,0.68733263,-0.00325528,-0.004255293,0.21268444,0.306091,-0.00284524,0.765182,-0.0002848891,0.34930855,-0.010364644,0.18047915,-0.0029321695,1.8616579,0.3396877,-0.0017526067,0.64372486
GM25636,6.419794,-0.005804954,-0.022834737,2.3988345,1.9720474,-0.012194574,-0.018981881,-0.0021849715,3.5102491,-0.027157042,0.3142767,0.12970659,-0.0008984743,2.641695,0.26005805,3.8901849
LRRC1,0.56635356,-0.004105202,-0.0047535836,0.007854573,0.0817763,-0.0022234863,0.9672799,-0.0020478829,0.0672905,-0.012576906,0.34941185,-0.005738241,1.9494677,0.060652897,-0.00064557977,0.6150752
MORC4,1.1703858,-0.00487023,-0.0064300536,0.28683528,0.20553164,-0.0034817979,0.72616315,-0.0018776013,0.4350831,-0.015125291,0.3353306,-0.005483561,1.8987694,0.27801493,-0.0006621677,0.94013476
DDX58,0.822289,-0.004661933,-0.005553788,0.13911498,0.10842945,-0.0027331933,0.9001802,-0.0019282498,0.24569222,-0.014089104,0.32528785,-0.005928135,1.9423146,0.14267544,-0.00046869655,0.7395161
